Time;Range;Azimuth;Elevation;Xmtr_Power;Xmtr_Gain;EIRP;FSL;AL;RL;CL;TL;PL;FD;RF;RIP;FD;gT;CNo;B;CN;EbNo;BER;LM
1 Apr 2023 04:54:24.017;2499.975706;167.841;1.362;-3.01;-0.2083;-4.718;167.4501;0.4354;0.0088;0.0007;24.8154;229.2684;53.239712;2.250053;-233.987;-205.487286;7.23;1.842518;2000;-61.1678;-58.1575;4.99E-01;-63.2575
1 Apr 2023 04:54:34.000;2429.170615;167.824;2.049;-3.01;-0.2021;-4.712;167.2006;0.349;0.0059;0.0005;13.5974;186.1633;53.219857;2.250053;-190.875;-162.376086;7.23;44.953718;2000;-18.0566;-15.0463;4.01E-01;-20.1463
1 Apr 2023 04:54:44.000;2358.277165;167.806;2.76;-3.01;-0.193;-4.703;166.9433;0.287;0.0041;0.0003;6.4511;176.9672;53.191216;2.250053;-181.67;-153.170866;7.23;54.158938;2000;-8.8514;-5.8411;2.35E-01;-10.9411
1 Apr 2023 04:54:54.000;2287.428199;167.787;3.494;-3.01;-0.1809;-4.691;166.6784;0.2411;0.003;0.0003;2.9515;182.0828;53.152928;2.250053;-186.774;-158.2743;7.23;49.055504;2000;-13.9548;-10.9445;3.44E-01;-16.0445
1 Apr 2023 04:55:04.000;2216.637236;167.768;4.256;-3.01;-0.1653;-4.675;166.4053;0.2059;0.0024;0.0002;1.4847;168.815;53.103968;2.250053;-173.49;-144.990889;7.23;62.338915;2000;-0.6714;2.3389;3.21E-02;-2.7611
1 Apr 2023 04:55:14.000;2145.919273;167.748;5.047;-3.01;-0.1459;-4.656;166.1237;0.1784;0.0019;0.0002;0.9381;162.6271;53.04314;2.250053;-167.283;-138.783749;7.23;68.546055;2000;5.5358;8.5461;7.75E-05;3.4461
1 Apr 2023 04:55:24.000;2075.291029;167.727;5.87;-3.01;-0.1225;-4.633;165.833;0.1564;0.0016;0.0002;0.7828;172.4613;52.969047;2.250053;-177.094;-148.59455;7.23;58.735254;2000;-4.275;-1.2647;1.11E-01;-6.3647
1 Apr 2023 04:55:34.000;2004.771244;167.705;6.729;-3.01;-0.0947;-4.605;165.5327;0.1383;0.0013;0.0001;0.6648;166.3608;52.880048;2.250053;-170.965;-142.466101;7.23;64.863703;2000;1.8534;4.8637;6.65E-03;-0.2363
1 Apr 2023 04:55:44.000;1934.381032;167.682;7.627;-3.01;-0.0619;-4.572;165.2223;0.1234;0.0011;0.0001;0.5723;162.9593;52.774206;2.250053;-167.531;-139.031804;7.23;68.298;2000;5.2877;8.298;1.18E-04;3.198
1 Apr 2023 04:55:54.000;1864.144318;167.657;8.568;-3.01;-0.0236;-4.534;164.901;0.1107;0.001;0.0001;0.498;166.1389;52.649228;2.250053;-170.673;-142.173185;7.23;65.156619;2000;2.1463;5.1566;5.22E-03;0.0566
1 Apr 2023 04:56:04.000;1794.088373;167.632;9.559;-3.01;0.0206;-4.489;164.5683;0.1;0.0008;0.0001;0.4371;166.3266;52.502375;2.250053;-170.816;-142.316694;7.23;65.013109;2000;2.0028;5.0131;5.89E-03;-0.0869
1 Apr 2023 04:56:14.000;1724.24446;167.604;10.604;-3.01;0.0713;-4.439;164.2234;0.0906;0.0007;0.0001;0.3863;164.0335;52.330368;2.250052;-168.472;-139.972789;7.23;67.357015;2000;4.3467;7.357;4.85E-04;2.257
1 Apr 2023 04:56:24.000;1654.648644;167.574;11.71;-3.01;0.1294;-4.381;163.8655;0.0825;0.0007;0.0001;0.3434;160.9774;52.129255;2.250052;-165.358;-136.858603;7.23;70.471201;2000;7.4609;10.4712;1.17E-06;5.3712
1 Apr 2023 04:56:34.000;1585.342799;167.542;12.886;-3.01;0.1956;-4.314;163.4939;0.0753;0.0006;0.0001;0.3066;170.0042;51.894241;2.250052;-174.319;-145.81924;7.23;61.510564;2000;-1.4997;1.5106;4.62E-02;-3.5894
1 Apr 2023 04:56:44.000;1516.375859;167.507;14.139;-3.01;0.2708;-4.239;163.1076;0.0689;0.0005;0.0001;0.2748;158.5835;51.619479;2.250052;-162.823;-134.323329;7.23;73.006475;2000;9.9962;13.0065;1.29E-10;7.9065
1 Apr 2023 04:56:54.000;1447.805403;167.468;15.482;-3.01;0.3561;-4.154;162.7056;0.0632;0.0005;0.0001;0.247;158.1069;51.297791;2.250051;-162.261;-133.761506;7.23;73.568298;2000;10.558;13.5683;7.69E-12;8.4683
1 Apr 2023 04:57:04.000;1379.699657;167.426;16.925;-3.01;0.4525;-4.058;162.2871;0.058;0.0004;0.0001;0.2225;178.05;50.920303;2.250051;-182.108;-153.608239;7.23;53.721565;2000;-9.2887;-6.2784;2.46E-01;-11.3784
1 Apr 2023 04:57:14.000;1312.140051;167.379;18.486;-3.01;0.5613;-3.949;161.851;0.0534;0.0004;0.0001;0.2007;172.0974;50.475982;2.25005;-176.046;-147.546802;7.23;59.783002;2000;-3.2273;-0.217;8.39E-02;-5.317
1 Apr 2023 04:57:24.000;1245.224489;167.326;20.18;-3.01;0.684;-3.826;161.3964;0.0491;0.0003;0;0.1813;156.5658;49.951013;2.25005;-160.392;-131.89244;7.23;75.437364;2000;12.4271;15.4374;3.05E-17;10.3374
1 Apr 2023 04:57:34.000;1179.071572;167.265;22.03;-3.01;0.8222;-3.688;160.9222;0.0452;0.0003;0;0.164;158.2769;49.327993;2.250049;-161.965;-133.465326;7.23;73.864478;2000;10.8542;13.8645;1.50E-12;8.7645
1 Apr 2023 04:57:44.000;1113.826051;167.196;24.06;-3.01;0.9776;-3.532;160.4278;0.0416;0.0003;0;0.1483;157.1917;48.584873;2.250049;-160.724;-132.224783;7.23;75.105021;2000;12.0947;15.105;4.16E-16;10.005
1 Apr 2023 04:57:54.000;1049.665897;167.116;26.301;-3.01;1.1519;-3.358;159.9125;0.0383;0.0002;0;0.1341;160.8885;47.693579;2.250048;-164.247;-135.747182;7.23;71.582622;2000;8.5723;11.5826;4.03E-08;6.4826
1 Apr 2023 04:58:04.000;986.811454;167.022;28.791;-3.01;1.3472;-3.163;159.3761;0.0353;0.0002;0;0.1213;160.2852;46.618251;2.250047;-163.448;-134.948742;7.23;72.381062;2000;9.3708;12.3811;2.02E-09;7.2811
1 Apr 2023 04:58:14.000;925.537232;166.91;31.571;-3.01;1.5649;-2.945;158.8193;0.0325;0.0002;0;0.1097;159.664;45.313047;2.250045;-162.609;-134.10969;7.23;73.220114;2000;10.2098;13.2201;4.61E-11;8.1201
1 Apr 2023 04:58:24.000;866.186894;166.773;34.694;-3.01;1.8066;-2.703;158.2437;0.0299;0.0002;0;0.0992;159.0266;43.719547;2.250044;-161.73;-133.230678;7.23;74.099126;2000;11.0888;14.0991;3.77E-13;8.9991
1 Apr 2023 04:58:34.000;809.191852;166.604;38.221;-3.01;2.0726;-2.437;157.6525;0.0275;0.0001;0;0.0897;158.3768;41.764014;2.250042;-160.814;-132.314888;7.23;75.014916;2000;12.0046;15.0149;8.17E-16;9.9149
1 Apr 2023 04:58:44.000;755.093279;166.388;42.219;-3.01;2.362;-2.148;157.0514;0.0254;0.0001;0;0.0812;157.7209;39.355175;2.250039;-159.869;-131.36953;7.23;75.960274;2000;12.95;15.9603;3.27E-19;10.8603
1 Apr 2023 04:58:54.000;704.565906;166.102;46.765;-3.01;2.6713;-1.839;156.4499;0.0234;0.0001;0;0.0736;157.0685;36.384107;2.250036;-158.907;-130.407921;7.23;76.921883;2000;13.9116;16.9219;1.67E-23;11.8219
1 Apr 2023 04:59:04.000;658.439069;165.708;51.932;-3.01;2.993;-1.517;155.8617;0.0217;0.0001;0;0.067;156.4344;32.729124;2.250033;-157.951;-129.45212;7.23;77.877684;2000;14.8674;17.8777;8.16E-29;12.7777
1 Apr 2023 04:59:14.000;617.705582;165.129;57.78;-3.01;3.3144;-1.196;155.3071;0.0202;0.0001;0;0.0615;155.8393;28.27037;2.250028;-157.035;-128.535633;7.23;78.794171;2000;15.7839;18.7942;1.00E-30;13.6942
1 Apr 2023 04:59:24.000;583.500752;164.197;64.336;-3.01;3.6162;-0.894;154.8123;0.0189;0.0001;0;0.0569;155.3106;22.919201;2.250023;-156.204;-127.705024;7.23;79.62478;2000;16.6145;19.6248;1.00E-30;14.5248
1 Apr 2023 04:59:34.000;557.033008;162.451;71.563;-3.01;3.873;-0.637;154.4091;0.018;0.0001;0;0.0535;154.8806;16.664169;2.250017;-155.518;-127.018288;7.23;80.311516;2000;17.3012;20.3115;1.00E-30;15.2115
1 Apr 2023 04:59:44.000;539.445422;158.03;79.314;-3.01;4.0566;-0.453;154.1304;0.0174;0.0001;0;0.0513;154.5834;9.622193;2.25001;-155.037;-126.537415;7.23;80.792389;2000;17.7821;20.7924;1.00E-30;15.6924
1 Apr 2023 04:59:54.000;531.621834;128.9;86.989;-3.01;4.1426;-0.367;154.0035;0.0171;0.0001;0;0.0503;154.4465;2.066093;2.250002;-154.814;-126.314628;7.23;81.015176;2000;18.0049;21.0152;1.00E-30;15.9152
1 Apr 2023 05:00:04.000;533.991929;5.987;83.763;-3.01;4.1182;-0.392;154.0421;0.0172;0.0001;0;0.0506;154.484;-5.606526;2.249994;-154.876;-126.376549;7.23;80.953254;2000;17.943;20.9533;1.00E-30;15.8533
1 Apr 2023 05:00:14.000;546.422317;355.862;75.884;-3.01;3.9873;-0.523;154.242;0.0176;0.0001;0;0.0521;154.6913;-12.967028;2.249987;-155.214;-126.714688;7.23;80.615116;2000;17.6048;20.6151;1.00E-30;15.5151
1 Apr 2023 05:00:24.000;568.251174;353.079;68.349;-3.01;3.7689;-0.741;154.5822;0.0184;0.0001;0;0.0548;155.0468;-19.667374;2.24998;-155.788;-127.288526;7.23;80.041278;2000;17.031;20.0413;1.00E-30;14.9413
1 Apr 2023 05:00:34.000;598.447687;351.787;61.423;-3.01;3.4902;-1.02;155.032;0.0194;0.0001;0;0.0587;155.5186;-25.507507;2.249974;-156.538;-128.039071;7.23;79.290733;2000;16.2804;19.2907;1.00E-30;14.1907
1 Apr 2023 05:00:44.000;635.817193;351.043;55.196;-3.01;3.1786;-1.331;155.5581;0.0208;0.0001;0;0.0637;156.0726;-30.435972;2.24997;-157.404;-128.90465;7.23;78.425154;2000;15.4149;18.4252;1.00E-30;13.3252
1 Apr 2023 05:00:54.000;679.1719;350.561;49.67;-3.01;2.857;-1.653;156.131;0.0224;0.0001;0;0.0697;156.6782;-34.506564;2.249965;-158.331;-129.831884;7.23;77.49792;2000;14.4876;17.4979;1.45E-26;12.3979
1 Apr 2023 05:01:04.000;727.437168;350.225;44.801;-3.01;2.5414;-1.969;156.7273;0.0242;0.0001;0;0.0766;157.311;-37.827216;2.249962;-159.28;-130.780204;7.23;76.5496;2000;13.5393;16.5496;9.91E-22;11.4496
1 Apr 2023 05:01:14.000;779.695799;349.978;40.518;-3.01;2.2421;-2.268;157.3299;0.0263;0.0001;0;0.0845;157.9531;-40.521323;2.249959;-160.221;-131.721646;7.23;75.608158;2000;12.5979;15.6082;7.35E-18;10.5082
1 Apr 2023 05:01:24.000;835.192297;349.789;36.748;-3.01;1.9644;-2.546;157.9272;0.0285;0.0002;0;0.0934;158.5923;-42.705765;2.249957;-161.138;-132.638526;7.23;74.691278;2000;11.681;14.6913;8.27E-15;9.5913
1 Apr 2023 05:01:34.000;893.31683;349.641;33.416;-3.01;1.7107;-2.799;158.5115;0.031;0.0002;0;0.1032;159.2207;-44.481501;2.249956;-162.02;-133.520665;7.23;73.809139;2000;10.7988;13.8091;2.05E-12;8.7091
1 Apr 2023 05:01:44.000;953.58207;349.522;30.459;-3.01;1.481;-3.029;159.0786;0.0336;0.0002;0;0.114;159.8409;-45.931483;2.249954;-162.87;-134.370571;7.23;72.959233;2000;9.9489;12.9592;1.61E-10;7.8592
1 Apr 2023 05:01:54.000;1015.599873;349.425;27.82;-3.01;1.2746;-3.235;159.6259;0.0365;0.0002;0;0.126;160.4343;-47.122013;2.249953;-163.67;-135.170353;7.23;72.159451;2000;9.1492;12.1595;4.89E-09;7.0595
1 Apr 2023 05:02:04.000;1079.06043;349.345;25.451;-3.01;1.0899;-3.42;160.1523;0.0397;0.0002;0;0.1392;157.1085;-48.105331;2.249952;-160.529;-132.029275;7.23;75.300529;2000;12.2902;15.3005;9.15E-17;10.2005
1 Apr 2023 05:02:14.000;1143.716683;349.278;23.312;-3.01;0.925;-3.585;160.6578;0.0431;0.0003;0;0.1537;165.8326;-48.922359;2.249951;-169.418;-140.918307;7.23;66.411497;2000;3.4012;6.4115;1.55E-03;1.3115
1 Apr 2023 05:02:24.000;1209.368931;349.221;21.369;-3.01;0.7782;-3.732;161.1426;0.0467;0.0003;0;0.1698;157.8253;-49.605093;2.24995;-161.557;-133.057748;7.23;74.272056;2000;11.2618;14.2721;1.30E-13;9.1721
1 Apr 2023 05:02:34.000;1275.855628;349.173;19.595;-3.01;0.6477;-3.862;161.6075;0.0507;0.0003;0.0001;0.1876;156.9481;-50.17862;2.24995;-160.81;-132.311093;7.23;75.01871;2000;12.0084;15.0187;7.94E-16;9.9187
1 Apr 2023 05:02:44.000;1343.044939;349.133;17.965;-3.01;0.5318;-3.978;162.0532;0.0551;0.0004;0.0001;0.2075;164.8374;-50.662683;2.249949;-168.816;-140.316185;7.23;67.013619;2000;4.0033;7.0136;7.60E-04;1.9136
1 Apr 2023 05:02:54.000;1410.828473;349.098;16.461;-3.01;0.4291;-4.081;162.4809;0.0599;0.0004;0.0001;0.2298;157.9053;-51.072906;2.249949;-161.986;-133.486801;7.23;73.843003;2000;10.8327;13.843;1.69E-12;8.743
1 Apr 2023 05:03:04.000;1479.116443;349.068;15.066;-3.01;0.3382;-4.172;162.8915;0.0652;0.0005;0.0001;0.255;163.6115;-51.421727;2.249949;-167.783;-139.283921;7.23;68.045883;2000;5.0356;8.0459;1.78E-04;2.9459
1 Apr 2023 05:03:14.000;1547.833919;349.043;13.767;-3.01;0.2579;-4.252;163.2859;0.0711;0.0005;0.0001;0.2836;159.1485;-51.71911;2.249948;-163.401;-134.901352;7.23;72.428452;2000;9.4182;12.4285;1.66E-09;7.3285
1 Apr 2023 05:03:24.000;1616.917907;349.021;12.551;-3.01;0.187;-4.323;163.6652;0.0778;0.0006;0.0001;0.3163;171.6176;-51.973092;2.249948;-175.941;-147.441273;7.23;59.888531;2000;-3.1218;-0.1115;8.13E-02;-5.2115
1 Apr 2023 05:03:34.000;1686.315074;349.003;11.409;-3.01;0.1247;-4.385;164.0302;0.0852;0.0007;0.0001;0.3542;168.7038;-52.190194;2.249948;-173.089;-144.589762;7.23;62.740042;2000;-0.2703;2.74;2.63E-02;-2.36
1 Apr 2023 05:03:44.000;1755.979952;348.988;10.332;-3.01;0.07;-4.44;164.3818;0.0937;0.0008;0.0001;0.3985;167.7881;-52.375747;2.249948;-172.228;-143.728693;7.23;63.601111;2000;0.5908;3.6011;1.61E-02;-1.4989
1 Apr 2023 05:03:54.000;1825.873515;348.975;9.313;-3.01;0.0223;-4.488;164.7208;0.1034;0.0009;0.0001;0.4509;161.0748;-52.53413;2.249947;-165.562;-137.063134;7.23;70.26667;2000;7.2564;10.2667;2.00E-06;5.1667
1 Apr 2023 05:04:04.000;1895.962052;348.964;8.346;-3.01;-0.0191;-4.529;165.048;0.1147;0.001;0.0001;0.5139;160.9235;-52.668967;2.249947;-165.453;-136.953222;7.23;70.376582;2000;7.3663;10.3766;1.50E-06;5.2766
1 Apr 2023 05:04:14.000;1966.216258;348.956;7.426;-3.01;-0.0548;-4.565;165.3641;0.1279;0.0012;0.0001;0.5909;161.451;-52.78327;2.249947;-166.016;-137.516466;7.23;69.813338;2000;6.803;9.8133;6.01E-06;4.7133
1 Apr 2023 05:04:24.000;2036.610505;348.949;6.547;-3.01;-0.0854;-4.595;165.6696;0.1437;0.0014;0.0001;0.687;161.7347;-52.879562;2.249947;-166.33;-137.830841;7.23;69.498963;2000;6.4887;9.499;1.21E-05;4.399
1 Apr 2023 05:04:34.000;2107.122246;348.944;5.705;-3.01;-0.1113;-4.621;165.9652;0.1627;0.0016;0.0002;0.81;180.7265;-52.959962;2.249947;-185.348;-156.84845;7.23;50.481354;2000;-12.5289;-9.5186;3.18E-01;-14.6186
1 Apr 2023 05:04:44.000;2177.731536;348.941;4.898;-3.01;-0.133;-4.643;166.2515;0.1861;0.002;0.0002;1.017;162.3363;-53.026263;2.249947;-166.979;-138.47989;7.23;68.849914;2000;5.8396;8.8499;4.47E-05;3.7499
1 Apr 2023 05:04:54.000;2248.420629;348.939;4.121;-3.01;-0.1507;-4.661;166.529;0.2154;0.0025;0.0002;1.6517;167.8038;-53.079988;2.249947;-172.465;-143.965184;7.23;63.36462;2000;0.3543;3.3646;1.86E-02;-1.7354
1 Apr 2023 05:05:04.000;2319.173657;348.938;3.372;-3.01;-0.1649;-4.675;166.7981;0.253;0.0032;0.0003;3.3459;184.3954;-53.122435;2.249947;-189.07;-160.570993;7.23;46.758811;2000;-16.2515;-13.2412;3.79E-01;-18.3412
1 Apr 2023 05:05:14.000;2389.976354;348.938;2.649;-3.01;-0.1758;-4.686;167.0593;0.3026;0.0043;0.0004;7.2692;209.5044;-53.154718;2.249947;-214.19;-185.690841;7.23;21.638963;2000;-41.3713;-38.361;4.93E-01;-43.461
1 Apr 2023 05:05:24.000;2460.815835;348.94;1.949;-3.01;-0.1837;-4.694;167.313;0.37;0.0063;0.0005;14.9799;190.121;-53.177796;2.249947;-194.815;-166.315415;7.23;41.014389;2000;-21.9959;-18.9856;4.37E-01;-24.0856
1 Apr 2023 05:05:29.507;2499.839962;348.941;1.573;-3.01;-0.1869;-4.697;167.4497;0.4179;0.0079;0.0006;21.0115;197.8343;-53.186881;2.249947;-202.531;-174.031876;7.23;33.297928;2000;-29.7124;-26.7021;4.74E-01;-31.8021
1 Apr 2023 16:47:35.910;2308.505045;20.937;3.94;-3.01;-0.1132;-4.623;166.7581;0.2234;0.0026;0.0002;1.9268;165.1745;51.868553;2.250052;-169.798;-141.298408;7.23;66.031396;2000;3.0211;6.0314;2.31E-03;0.9314
1 Apr 2023 16:47:45.000;2245.738373;21.271;4.622;-3.01;-0.0986;-4.609;166.5186;0.1955;0.0021;0.0002;1.1627;164.1477;51.774377;2.250052;-168.756;-140.256977;7.23;67.072827;2000;4.0625;7.0728;7.05E-04;1.9728
1 Apr 2023 16:47:55.000;2176.830714;21.661;5.398;-3.01;-0.0792;-4.589;166.2479;0.1708;0.0018;0.0002;0.8655;171.3427;51.654624;2.250052;-175.932;-147.432486;7.23;59.897318;2000;-3.113;-0.1027;8.11E-02;-5.2027
1 Apr 2023 16:48:05.000;2108.094942;22.077;6.203;-3.01;-0.0559;-4.566;165.9692;0.1508;0.0015;0.0002;0.7327;164.0853;51.516019;2.250052;-168.651;-140.151916;7.23;67.177888;2000;4.1676;7.1779;6.16E-04;2.0779
1 Apr 2023 16:48:15.000;2039.557678;22.52;7.04;-3.01;-0.0286;-4.539;165.6822;0.1343;0.0013;0.0001;0.6297;190.5706;51.356251;2.250051;-195.109;-166.609856;7.23;40.719948;2000;-22.2904;-19.2801;4.39E-01;-24.3801
1 Apr 2023 16:48:25.000;1971.248865;22.995;7.913;-3.01;0.0032;-4.507;165.3863;0.1205;0.0011;0.0001;0.5477;166.8589;51.172627;2.250051;-171.366;-142.866374;7.23;64.46343;2000;1.4531;4.4634;9.03E-03;-0.6366
1 Apr 2023 16:48:35.000;1903.20234;23.505;8.824;-3.01;0.0399;-4.47;165.0811;0.1088;0.0009;0.0001;0.4808;166.6002;50.961988;2.250051;-171.07;-142.570931;7.23;64.758873;2000;1.7486;4.7589;7.22E-03;-0.3411
1 Apr 2023 16:48:45.000;1835.456505;24.054;9.778;-3.01;0.0819;-4.428;164.7663;0.0987;0.0008;0.0001;0.4255;186.5376;50.720619;2.250051;-190.966;-162.466341;7.23;44.863463;2000;-18.1468;-15.1365;4.02E-01;-20.2365
1 Apr 2023 16:48:55.000;1768.055147;24.647;10.779;-3.01;0.1297;-4.38;164.4413;0.0899;0.0007;0.0001;0.3789;161.0299;50.444134;2.25005;-165.41;-136.91086;7.23;70.418944;2000;7.4086;10.4189;1.35E-06;5.3189
1 Apr 2023 16:49:05.000;1701.048422;25.291;11.832;-3.01;0.1839;-4.326;164.1058;0.0823;0.0006;0.0001;0.3392;167.2846;50.127331;2.25005;-171.611;-143.111321;7.23;64.218483;2000;1.2082;4.2185;1.08E-02;-0.8815
1 Apr 2023 16:49:15.000;1634.494054;25.991;12.943;-3.01;0.245;-4.265;163.7591;0.0755;0.0006;0.0001;0.305;168.9668;49.764019;2.25005;-173.232;-144.732479;7.23;62.597325;2000;-0.413;2.5973;2.83E-02;-2.5027
1 Apr 2023 16:49:25.000;1568.458794;26.756;14.119;-3.01;0.3137;-4.196;163.4009;0.0694;0.0005;0.0001;0.2752;160.4214;49.346802;2.250049;-164.618;-136.118394;7.23;71.211409;2000;8.2011;11.2114;1.36E-07;6.1114
1 Apr 2023 16:49:35.000;1503.020197;27.595;15.365;-3.01;0.3906;-4.119;163.0307;0.064;0.0005;0.0001;0.2492;183.546;48.866807;2.250049;-187.665;-159.16615;7.23;48.163653;2000;-14.8466;-11.8363;3.59E-01;-16.9363
1 Apr 2023 16:49:45.000;1438.268801;28.521;16.691;-3.01;0.4764;-4.034;162.6482;0.0591;0.0004;0.0001;0.2261;173.9288;48.313361;2.250048;-177.962;-149.463013;7.23;57.866791;2000;-5.1435;-2.1332;1.34E-01;-7.2332
1 Apr 2023 16:49:55.000;1374.310785;29.547;18.106;-3.01;0.5721;-3.938;162.2531;0.0547;0.0004;0.0001;0.2056;159.9775;47.673583;2.250048;-163.915;-135.416127;7.23;71.913676;2000;8.9034;11.9137;1.24E-08;6.8137
1 Apr 2023 16:50:05.000;1311.271228;30.689;19.619;-3.01;0.6783;-3.832;161.8453;0.0507;0.0003;0.0001;0.1874;167.8372;46.931898;2.250047;-171.669;-143.169586;7.23;64.160218;2000;1.1499;4.1602;1.12E-02;-0.9398
1 Apr 2023 16:50:15.000;1249.298077;31.969;21.241;-3.01;0.7958;-3.714;161.4248;0.047;0.0003;0;0.171;157.9974;46.06945;2.250046;-161.712;-133.212283;7.23;74.117521;2000;11.1072;14.1175;3.37E-13;9.0175
1 Apr 2023 16:50:25.000;1188.566959;33.413;22.984;-3.01;0.9254;-3.585;160.9919;0.0436;0.0003;0;0.1562;163.7433;45.063422;2.250045;-167.328;-138.828537;7.23;68.501267;2000;5.491;8.5013;8.38E-05;3.4013
1 Apr 2023 16:50:35.000;1129.286962;35.053;24.862;-3.01;1.0677;-3.442;160.5475;0.0405;0.0002;0;0.1429;156.2654;43.886277;2.250044;-159.708;-131.208384;7.23;76.12142;2000;13.1111;16.1214;7.23E-20;11.0214
1 Apr 2023 16:50:45.000;1071.707453;36.928;26.884;-3.01;1.2231;-3.287;160.093;0.0377;0.0002;0;0.1309;161.7055;42.504964;2.250043;-164.992;-136.493064;7.23;70.83674;2000;7.8264;10.8367;4.23E-07;5.7367
1 Apr 2023 16:50:55.000;1016.125906;39.09;29.063;-3.01;1.3915;-3.118;159.6304;0.0351;0.0002;0;0.1201;161.1682;40.88022;2.250041;-164.287;-135.787358;7.23;71.542446;2000;8.5321;11.5424;4.62E-08;6.4424
1 Apr 2023 16:51:05.000;962.896504;41.603;31.406;-3.01;1.5725;-2.938;159.163;0.0327;0.0002;0;0.1103;160.6287;38.966168;2.250039;-163.566;-135.066817;7.23;72.262987;2000;9.2527;12.263;3.25E-09;7.163
1 Apr 2023 16:51:15.000;912.438849;44.55;33.912;-3.01;1.7645;-2.745;158.6955;0.0306;0.0002;0;0.1016;160.0921;36.710618;2.250037;-162.838;-134.338208;7.23;72.991596;2000;9.9813;12.9916;1.39E-10;7.8916
1 Apr 2023 16:51:25.000;865.245506;48.034;36.572;-3.01;1.965;-2.545;158.2342;0.0286;0.0002;0;0.0938;159.5759;34.056659;2.250034;-162.121;-133.6216;7.23;73.708204;2000;10.6979;13.7082;3.60E-12;8.6082
1 Apr 2023 16:51:35.000;821.886087;52.185;39.354;-3.01;2.1696;-2.34;157.7877;0.0269;0.0001;0;0.087;159.0681;30.946403;2.250031;-161.409;-132.90919;7.23;74.420614;2000;11.4103;14.4206;5.05E-14;9.3206
1 Apr 2023 16:51:45.000;783.004554;57.158;42.199;-3.01;2.372;-2.138;157.3667;0.0254;0.0001;0;0.0812;158.592;27.327882;2.250027;-160.73;-132.230708;7.23;75.099096;2000;12.0888;15.0991;4.35E-16;9.9991
1 Apr 2023 16:51:55.000;749.303904;63.126;45.006;-3.01;2.5639;-1.946;156.9846;0.0241;0.0001;0;0.0763;158.1622;23.165693;2.250023;-160.108;-131.608964;7.23;75.72084;2000;12.7105;15.7208;2.79E-18;10.6208
1 Apr 2023 16:52:05.000;721.516013;70.248;47.621;-3.01;2.735;-1.775;156.6564;0.0231;0.0001;0;0.0724;157.7949;18.455318;2.250018;-159.57;-131.070615;7.23;76.259189;2000;13.2489;16.2592;1.90E-20;11.1592
1 Apr 2023 16:52:15.000;700.34955;78.608;49.839;-3.01;2.8738;-1.636;156.3977;0.0223;0.0001;0;0.0695;157.5072;13.238171;2.250013;-159.143;-130.644072;7.23;76.685732;2000;13.6754;16.6857;2.32E-22;11.5857
1 Apr 2023 16:52:25.000;686.420946;88.117;51.424;-3.01;2.9692;-1.541;156.2232;0.0218;0.0001;0;0.0676;157.3145;7.612336;2.250008;-158.855;-130.355974;7.23;76.97383;2000;13.9635;16.9738;9.16E-24;11.8738
1 Apr 2023 16:52:35.000;680.177656;98.418;52.165;-3.01;3.0127;-1.497;156.1439;0.0216;0.0001;0;0.0668;157.2288;1.732036;2.250002;-158.726;-130.226711;7.23;77.103093;2000;14.0928;17.1031;2.00E-24;12.0031
1 Apr 2023 16:52:45.000;681.832462;108.912;51.946;-3.01;3;-1.51;156.165;0.0217;0.0001;0;0.067;157.2557;-4.208833;2.249996;-158.766;-130.266275;7.23;77.063529;2000;14.0532;17.0635;3.21E-24;11.9635
1 Apr 2023 16:52:55.000;691.329373;118.927;50.802;-3.01;2.9324;-1.578;156.2851;0.022;0.0001;0;0.0683;157.3937;-10.006292;2.24999;-158.971;-130.471997;7.23;76.857807;2000;13.8475;16.8578;3.45E-23;11.7578
1 Apr 2023 16:53:05.000;708.352764;127.958;48.898;-3.01;2.8159;-1.694;156.4964;0.0226;0.0001;0;0.0707;157.6344;-15.47983;2.249985;-159.328;-130.829155;7.23;76.500649;2000;13.4903;16.5006;1.65E-21;11.4006
1 Apr 2023 16:53:15.000;732.37681;135.772;46.466;-3.01;2.6607;-1.849;156.7861;0.0235;0.0001;0;0.0741;157.9642;-20.497413;2.24998;-159.814;-131.314173;7.23;76.015631;2000;13.0053;16.0156;1.96E-19;10.9156
1 Apr 2023 16:53:25.000;762.738088;142.368;43.732;-3.01;2.4781;-2.032;157.1389;0.0247;0.0001;0;0.0784;158.3665;-24.985076;2.249975;-160.398;-131.899078;7.23;75.430726;2000;12.4204;15.4307;3.22E-17;10.3307
1 Apr 2023 16:53:35.000;798.711865;147.876;40.881;-3.01;2.2793;-2.231;157.5392;0.026;0.0001;0;0.0838;158.8244;-28.922128;2.249971;-161.055;-132.555702;7.23;74.774102;2000;11.7638;14.7741;4.65E-15;9.6741
1 Apr 2023 16:53:45.000;839.573455;152.464;38.042;-3.01;2.0739;-2.436;157.9726;0.0276;0.0001;0;0.0901;159.3218;-32.327655;2.249968;-161.758;-133.258611;7.23;74.071193;2000;11.0609;14.0712;4.46E-13;8.9712
1 Apr 2023 16:53:55.000;884.641846;156.301;35.298;-3.01;1.8693;-2.641;158.4268;0.0295;0.0002;0;0.0974;159.8453;-35.245396;2.249965;-162.486;-133.986599;7.23;73.343205;2000;10.3329;13.3432;2.49E-11;8.2432
